StateDesc,Measure,Avg_Data_Value,Min_Confidence_Limit,Max_Confidence_Limit,Population
Missouri,Housing insecurity in the past 12 months among adults,12.47304347826087,6.9,23.1,53721.36521739131
Missouri,Independent living disability among adults,9.96,5.8,15.5,53721.36521739131
Missouri,Lack of reliable transportation in the past 12 months among adults,9.29391304347826,5.0,16.3,53721.36521739131
Missouri,Lack of social and emotional support among adults,22.762608695652172,15.6,31.0,53721.36521739131
Missouri,Mammography use among women aged 50-74 years,72.26478260869565,54.9,85.1,53721.36521739131
Missouri,Mobility disability among adults,16.914782608695653,8.9,28.7,53721.36521739131
Missouri,No leisure-time physical activity among adults,28.796521739130434,16.6,44.6,53721.36521739131
Missouri,Obesity among adults,39.66086956521739,25.8,53.2,53721.36521739131
Missouri,Received food stamps in the past 12 months among adults,12.140434782608697,4.2,28.7,53721.36521739131
Missouri,Self-care disability among adults,4.479565217391304,2.2,8.0,53721.36521739131
Missouri,Short sleep duration among adults,38.74217391304348,27.7,51.7,53721.36521739131
Missouri,Stroke among adults,3.97,2.1,7.1,53721.36521739131
Missouri,Taking medicine to control high blood pressure among adults with high blood pressure,70.73217391304348,53.5,87.7,53721.36521739131
Missouri,Utility services shut-off threat in the past 12 months among adults,9.406521739130435,5.1,18.2,53721.36521739131
Missouri,Vision disability among adults,5.887391304347826,3.2,10.1,53721.36521739131
Missouri,Visited dentist or dental clinic in the past year among adults,55.90347826086956,39.9,69.5,53721.36521739131
Missouri,Visits to doctor for routine checkup within the past year among adults,75.23217391304348,66.9,83.7,53721.36521739131
Montana,All teeth lost among adults aged >=65 years,14.635714285714286,5.6,33.0,20051.196428571428
Montana,Any disability among adults,32.53303571428571,20.3,51.3,20051.196428571428
Montana,Arthritis among adults,29.25267857142857,20.2,44.1,20051.196428571428
Montana,Binge drinking among adults,21.370535714285715,11.7,30.8,20051.196428571428
Montana,Cancer (non-skin) or melanoma among adults,8.576785714285714,5.7,13.9,20051.196428571428
Montana,Cholesterol screening among adults,79.0125,68.2,88.5,20051.196428571428
Montana,Chronic obstructive pulmonary disease among adults,7.522321428571429,4.1,16.0,20051.196428571428
Montana,Cognitive disability among adults,14.858928571428573,9.4,26.8,20051.196428571428
Montana,Colorectal cancer screening among adults aged 45–75 years,58.97053571428571,42.8,73.8,20051.196428571428
Montana,Coronary heart disease among adults,7.158928571428571,4.3,14.9,20051.196428571428
Montana,Current asthma among adults,11.261607142857143,8.9,16.7,20051.196428571428
Montana,Current cigarette smoking among adults,17.030357142857145,9.9,33.7,20051.196428571428
Montana,Current lack of health insurance among adults aged 18-64 years,8.226785714285715,3.7,15.8,20051.196428571428
Montana,Depression among adults,24.276785714285715,17.9,32.8,20051.196428571428
Montana,Diagnosed diabetes among adults,9.708035714285714,5.3,18.7,20051.196428571428
Montana,Fair or poor self-rated health status among adults,18.124107142857145,10.6,35.2,20051.196428571428
Montana,Feeling socially isolated among adults,31.48125,22.4,44.0,20051.196428571428
Montana,Food insecurity in the past 12 months among adults,12.143749999999999,5.7,32.5,20051.196428571428
Montana,Frequent mental distress among adults,17.319642857142856,12.2,27.7,20051.196428571428
Montana,Frequent physical distress among adults,13.7125,8.6,23.8,20051.196428571428
Montana,Hearing disability among adults,9.953571428571427,5.9,19.0,20051.196428571428
Montana,High blood pressure among adults,31.68482142857143,20.5,48.5,20051.196428571428
Montana,High cholesterol among adults who have ever been screened,29.634821428571428,20.3,43.0,20051.196428571428
Montana,Housing insecurity in the past 12 months among adults,10.874107142857143,5.7,25.1,20051.196428571428
Montana,Independent living disability among adults,7.959821428571429,4.6,16.1,20051.196428571428
Montana,Lack of reliable transportation in the past 12 months among adults,8.258035714285715,4.4,20.7,20051.196428571428
Montana,Lack of social and emotional support among adults,22.607142857142858,16.1,35.1,20051.196428571428
Montana,Mammography use among women aged 50-74 years,72.47857142857143,56.9,85.3,20051.196428571428
Montana,Mobility disability among adults,13.149107142857144,6.7,26.9,20051.196428571428
Montana,No leisure-time physical activity among adults,23.688392857142855,12.8,38.1,20051.196428571428
Montana,Obesity among adults,33.44285714285714,19.1,48.1,20051.196428571428
Montana,Received food stamps in the past 12 months among adults,10.553571428571429,3.9,31.7,20051.196428571428
Montana,Self-care disability among adults,3.898214285714286,2.2,8.3,20051.196428571428
Montana,Short sleep duration among adults,32.64732142857143,22.6,49.2,20051.196428571428
Montana,Stroke among adults,3.820535714285714,2.2,8.1,20051.196428571428
Montana,Taking medicine to control high blood pressure among adults with high blood pressure,67.56696428571429,48.8,86.6,20051.196428571428
Montana,Utility services shut-off threat in the past 12 months among adults,7.316964285714286,3.6,18.5,20051.196428571428
Montana,Vision disability among adults,5.215178571428572,3.0,11.2,20051.196428571428
Montana,Visited dentist or dental clinic in the past year among adults,60.56071428571429,38.5,73.6,20051.196428571428
Montana,Visits to doctor for routine checkup within the past year among adults,70.86964285714285,61.0,79.5,20051.196428571428
Nebraska,All teeth lost among adults aged >=65 years,12.089784946236557,3.3,23.0,21160.462365591397
Nebraska,Any disability among adults,28.44301075268817,18.7,41.7,21160.462365591397
Nebraska,Arthritis among adults,27.543010752688172,18.9,40.1,21160.462365591397
Nebraska,Binge drinking among adults,19.49301075268817,12.2,28.5,21160.462365591397
Nebraska,Cancer (non-skin) or melanoma among adults,8.390860215053763,5.3,13.9,21160.462365591397
Nebraska,Cholesterol screening among adults,79.53064516129032,69.0,87.4,21160.462365591397
Nebraska,Chronic obstructive pulmonary disease among adults,6.952688172043011,3.8,12.0,21160.462365591397
Nebraska,Cognitive disability among adults,12.509139784946235,8.5,19.4,21160.462365591397
Nebraska,Colorectal cancer screening among adults aged 45–75 years,59.005913978494625,44.0,73.1,21160.462365591397
Nebraska,Coronary heart disease among adults,7.42258064516129,4.4,13.6,21160.462365591397
Nebraska,Current asthma among adults,9.402150537634409,7.3,13.4,21160.462365591397
Nebraska,Current cigarette smoking among adults,15.459139784946236,9.2,26.7,21160.462365591397
Nebraska,Current lack of health insurance among adults aged 18-64 years,8.576344086021505,3.7,23.8,21160.462365591397
Nebraska,Depression among adults,17.70752688172043,12.2,23.4,21160.462365591397
Nebraska,Diagnosed diabetes among adults,11.11720430107527,6.7,18.3,21160.462365591397
Nebraska,Fair or poor self-rated health status among adults,16.3752688172043,10.0,25.9,21160.462365591397
Nebraska,Feeling socially isolated among adults,31.905913978494624,23.2,41.3,21160.462365591397
Nebraska,Food insecurity in the past 12 months among adults,12.004301075268819,6.7,25.9,21160.462365591397
Nebraska,Frequent mental distress among adults,14.55483870967742,10.3,20.8,21160.462365591397
Nebraska,Frequent physical distress among adults,11.981720430107526,8.1,17.8,21160.462365591397
Nebraska,Hearing disability among adults,8.014516129032259,4.9,14.4,21160.462365591397
Nebraska,High blood pressure among adults,33.22150537634408,23.7,48.2,21160.462365591397
Nebraska,High cholesterol among adults who have ever been screened,32.63333333333333,22.8,45.8,21160.462365591397
Nebraska,Housing insecurity in the past 12 months among adults,10.129032258064516,5.8,20.3,21160.462365591397
Nebraska,Independent living disability among adults,7.602688172043011,4.9,12.3,21160.462365591397
Nebraska,Lack of reliable transportation in the past 12 months among adults,7.264516129032258,4.5,15.1,21160.462365591397
Nebraska,Lack of social and emotional support among adults,21.938709677419354,15.5,31.1,21160.462365591397
Nebraska,Mammography use among women aged 50-74 years,73.56075268817204,58.4,85.9,21160.462365591397
Nebraska,Mobility disability among adults,13.011827956989247,7.1,22.5,21160.462365591397
Nebraska,No leisure-time physical activity among adults,26.567204301075268,16.3,38.7,21160.462365591397
Nebraska,Obesity among adults,39.56559139784946,26.7,55.4,21160.462365591397
Nebraska,Received food stamps in the past 12 months among adults,8.94462365591398,4.2,21.3,21160.462365591397
Nebraska,Self-care disability among adults,3.4870967741935486,2.1,6.0,21160.462365591397
Nebraska,Short sleep duration among adults,31.453225806451613,21.7,43.1,21160.462365591397
Nebraska,Stroke among adults,3.4548387096774196,2.0,6.2,21160.462365591397
Nebraska,Taking medicine to control high blood pressure among adults with high blood pressure,71.72634408602151,54.6,88.8,21160.462365591397
Nebraska,Utility services shut-off threat in the past 12 months among adults,6.554838709677419,3.8,14.2,21160.462365591397
Nebraska,Vision disability among adults,4.891935483870967,3.0,8.2,21160.462365591397
Nebraska,Visited dentist or dental clinic in the past year among adults,62.58064516129032,48.0,72.9,21160.462365591397
Nebraska,Visits to doctor for routine checkup within the past year among adults,72.59139784946237,63.6,81.7,21160.462365591397
Nevada,All teeth lost among adults aged >=65 years,15.591176470588236,6.8,27.6,186927.76470588235
Nevada,Any disability among adults,35.36176470588235,24.8,47.5,186927.76470588235
Nevada,Arthritis among adults,27.708823529411767,20.1,39.3,186927.76470588235
Nevada,Binge drinking among adults,19.291176470588233,11.8,27.2,186927.76470588235
Nevada,Cancer (non-skin) or melanoma among adults,8.214705882352941,5.5,13.7,186927.76470588235
Nevada,Cholesterol screening among adults,80.47058823529412,72.1,89.5,186927.76470588235
Nevada,Chronic obstructive pulmonary disease among adults,7.920588235294118,4.5,12.9,186927.76470588235
Nevada,Cognitive disability among adults,16.33235294117647,10.4,21.4,186927.76470588235
Nevada,Colorectal cancer screening among adults aged 45–75 years,58.25,44.0,75.7,186927.76470588235
Nevada,Coronary heart disease among adults,7.523529411764706,4.7,13.1,186927.76470588235
Nevada,Current asthma among adults,10.979411764705883,8.9,13.7,186927.76470588235
Nevada,Current cigarette smoking among adults,17.558823529411764,10.0,23.5,186927.76470588235
Nevada,Current lack of health insurance among adults aged 18-64 years,11.658823529411764,4.4,20.9,186927.76470588235
Nevada,Depression among adults,21.858823529411765,16.3,27.7,186927.76470588235
Nevada,Diagnosed diabetes among adults,11.18235294117647,6.5,18.3,186927.76470588235
Nevada,Fair or poor self-rated health status among adults,20.941176470588236,12.6,30.0,186927.76470588235
Nevada,Feeling socially isolated among adults,34.4735294117647,26.1,42.5,186927.76470588235
Nevada,Food insecurity in the past 12 months among adults,15.176470588235293,8.6,24.9,186927.76470588235
Nevada,Frequent mental distress among adults,17.21764705882353,11.7,21.9,186927.76470588235
Nevada,Frequent physical distress among adults,14.676470588235293,9.8,20.7,186927.76470588235
Nevada,Hearing disability among adults,8.579411764705881,5.5,14.3,186927.76470588235
Nevada,High blood pressure among adults,33.20294117647059,22.9,49.5,186927.76470588235
Nevada,High cholesterol among adults who have ever been screened,33.95882352941176,22.8,47.8,186927.76470588235
Nevada,Housing insecurity in the past 12 months among adults,13.632352941176471,7.5,21.1,186927.76470588235
Nevada,Independent living disability among adults,8.56764705882353,5.6,12.7,186927.76470588235
Nevada,Lack of reliable transportation in the past 12 months among adults,9.6,5.7,15.2,186927.76470588235
Nevada,Lack of social and emotional support among adults,26.514705882352942,18.9,33.8,186927.76470588235
Nevada,Mammography use among women aged 50-74 years,71.27058823529411,57.5,82.3,186927.76470588235
Nevada,Mobility disability among adults,14.894117647058822,8.8,24.2,186927.76470588235
Nevada,No leisure-time physical activity among adults,25.71764705882353,15.7,35.4,186927.76470588235
Nevada,Obesity among adults,33.26176470588236,23.5,44.4,186927.76470588235
Nevada,Received food stamps in the past 12 months among adults,15.53529411764706,7.7,28.0,186927.76470588235
Nevada,Self-care disability among adults,3.9823529411764707,2.3,6.4,186927.76470588235
Nevada,Short sleep duration among adults,37.30882352941177,25.7,49.1,186927.76470588235
Nevada,Stroke among adults,3.7205882352941178,2.3,6.4,186927.76470588235
Nevada,Taking medicine to control high blood pressure among adults with high blood pressure,67.04117647058824,49.4,85.5,186927.76470588235
Nevada,Utility services shut-off threat in the past 12 months among adults,9.01764705882353,4.9,14.8,186927.76470588235
Nevada,Vision disability among adults,5.861764705882353,3.5,9.1,186927.76470588235
Nevada,Visited dentist or dental clinic in the past year among adults,58.20294117647059,47.8,72.6,186927.76470588235
Nevada,Visits to doctor for routine checkup within the past year among adults,70.82941176470588,61.7,81.4,186927.76470588235
New Hampshire,All teeth lost among adults aged >=65 years,9.665000000000001,6.0,17.2,139523.1
New Hampshire,Any disability among adults,28.05,21.8,37.1,139523.1
New Hampshire,Arthritis among adults,27.410000000000004,21.0,38.2,139523.1
New Hampshire,Binge drinking among adults,17.81,12.5,25.0,139523.1
New Hampshire,Cancer (non-skin) or melanoma among adults,8.82,6.6,13.4,139523.1
New Hampshire,Cholesterol screening among adults,84.265,76.9,90.3,139523.1
New Hampshire,Chronic obstructive pulmonary disease among adults,6.775,4.3,9.8,139523.1
New Hampshire,Cognitive disability among adults,13.319999999999999,10.7,17.7,139523.1
New Hampshire,Colorectal cancer screening among adults aged 45–75 years,65.02000000000001,53.2,77.5,139523.1
New Hampshire,Coronary heart disease among adults,6.495,4.4,9.9,139523.1
New Hampshire,Current asthma among adults,11.515,9.8,13.5,139523.1
New Hampshire,Current cigarette smoking among adults,13.655000000000001,9.1,19.7,139523.1
New Hampshire,Current lack of health insurance among adults aged 18-64 years,6.495,3.7,10.3,139523.1
New Hampshire,Depression among adults,25.22,19.4,30.5,139523.1
New Hampshire,Diagnosed diabetes among adults,9.190000000000001,6.1,13.8,139523.1
New Hampshire,Fair or poor self-rated health status among adults,14.594999999999999,10.7,19.7,139523.1
New Hampshire,Feeling socially isolated among adults,33.275,25.1,43.0,139523.1
New Hampshire,Food insecurity in the past 12 months among adults,10.0,6.4,14.3,139523.1
New Hampshire,Frequent mental distress among adults,16.95,13.7,21.1,139523.1
New Hampshire,Frequent physical distress among adults,11.705,8.8,15.4,139523.1
New Hampshire,Hearing disability among adults,7.15,5.0,10.3,139523.1
New Hampshire,High blood pressure among adults,29.139999999999997,21.6,39.8,139523.1
New Hampshire,High cholesterol among adults who have ever been screened,30.865,21.8,41.9,139523.1
New Hampshire,Housing insecurity in the past 12 months among adults,9.309999999999999,5.8,13.2,139523.1
New Hampshire,Independent living disability among adults,6.945,5.4,8.7,139523.1
New Hampshire,Lack of reliable transportation in the past 12 months among adults,6.890000000000001,5.0,9.3,139523.1
New Hampshire,Lack of social and emotional support among adults,25.639999999999997,19.7,33.2,139523.1
New Hampshire,Mammography use among women aged 50-74 years,77.515,64.9,85.5,139523.1
New Hampshire,Mobility disability among adults,11.275,7.5,16.5,139523.1
New Hampshire,No leisure-time physical activity among adults,20.1,14.6,26.4,139523.1
New Hampshire,Obesity among adults,31.185000000000002,23.9,41.5,139523.1
New Hampshire,Received food stamps in the past 12 months among adults,8.08,4.6,12.8,139523.1
New Hampshire,Self-care disability among adults,3.0,2.1,4.2,139523.1
New Hampshire,Short sleep duration among adults,33.345,26.7,40.5,139523.1
New Hampshire,Stroke among adults,3.06,2.1,4.4,139523.1
New Hampshire,Taking medicine to control high blood pressure among adults with high blood pressure,68.55,52.0,86.4,139523.1
New Hampshire,Utility services shut-off threat in the past 12 months among adults,6.005,4.0,8.7,139523.1
New Hampshire,Vision disability among adults,4.135,3.0,5.4,139523.1
New Hampshire,Visited dentist or dental clinic in the past year among adults,66.36,56.2,74.2,139523.1
New Hampshire,Visits to doctor for routine checkup within the past year among adults,73.27000000000001,62.4,80.6,139523.1
New Jersey,All teeth lost among adults aged >=65 years,9.735714285714286,4.2,19.1,441033.28571428574
New Jersey,Any disability among adults,24.452380952380953,16.0,35.8,441033.28571428574
New Jersey,Arthritis among adults,23.29047619047619,15.5,36.4,441033.28571428574
New Jersey,Binge drinking among adults,17.1,11.3,25.7,441033.28571428574
New Jersey,Cancer (non-skin) or melanoma among adults,7.326190476190476,4.5,12.7,441033.28571428574
New Jersey,Cholesterol screening among adults,87.80714285714286,81.1,92.5,441033.28571428574
New Jersey,Chronic obstructive pulmonary disease among adults,5.280952380952381,3.1,9.4,441033.28571428574
New Jersey,Cognitive disability among adults,11.17142857142857,7.9,16.7,441033.28571428574
New Jersey,Colorectal cancer screening among adults aged 45–75 years,61.730952380952374,47.1,76.8,441033.28571428574
New Jersey,Coronary heart disease among adults,5.897619047619047,4.0,10.1,441033.28571428574
New Jersey,Current asthma among adults,9.452380952380953,7.3,11.7,441033.28571428574
New Jersey,Current cigarette smoking among adults,11.857142857142858,7.7,18.9,441033.28571428574
New Jersey,Current lack of health insurance among adults aged 18-64 years,9.361904761904762,4.0,20.1,441033.28571428574
New Jersey,Depression among adults,17.11904761904762,11.5,23.6,441033.28571428574
New Jersey,Diagnosed diabetes among adults,9.72857142857143,6.3,14.1,441033.28571428574
New Jersey,Fair or poor self-rated health status among adults,15.464285714285714,9.8,25.1,441033.28571428574
New Jersey,Feeling socially isolated among adults,31.595238095238095,23.2,40.5,441033.28571428574
New Jersey,Food insecurity in the past 12 months among adults,13.938095238095238,6.4,27.8,441033.28571428574
New Jersey,Frequent mental distress among adults,15.138095238095238,11.4,19.7,441033.28571428574
New Jersey,Frequent physical distress among adults,11.3,7.7,16.3,441033.28571428574
New Jersey,Hearing disability among adults,5.842857142857143,4.0,9.8,441033.28571428574
New Jersey,High blood pressure among adults,30.071428571428573,21.4,42.4,441033.28571428574
New Jersey,High cholesterol among adults who have ever been screened,33.76904761904762,26.1,44.6,441033.28571428574
New Jersey,Housing insecurity in the past 12 months among adults,12.890476190476189,6.3,24.2,441033.28571428574
New Jersey,Independent living disability among adults,6.6,4.4,10.0,441033.28571428574
New Jersey,Lack of reliable transportation in the past 12 months among adults,7.980952380952381,4.3,14.6,441033.28571428574
New Jersey,Lack of social and emotional support among adults,27.114285714285714,19.0,36.4,441033.28571428574
New Jersey,Mammography use among women aged 50-74 years,75.4047619047619,63.5,85.5,441033.28571428574
New Jersey,Mobility disability among adults,11.085714285714285,6.5,17.6,441033.28571428574
New Jersey,No leisure-time physical activity among adults,22.704761904761906,14.4,35.1,441033.28571428574
New Jersey,Obesity among adults,30.635714285714286,21.3,43.9,441033.28571428574
New Jersey,Received food stamps in the past 12 months among adults,9.261904761904763,3.5,21.5,441033.28571428574
New Jersey,Self-care disability among adults,3.157142857142857,1.9,5.5,441033.28571428574
New Jersey,Short sleep duration among adults,37.68333333333334,26.4,49.0,441033.28571428574
New Jersey,Stroke among adults,2.992857142857143,2.0,4.6,441033.28571428574
New Jersey,Taking medicine to control high blood pressure among adults with high blood pressure,68.55238095238094,50.6,85.2,441033.28571428574
New Jersey,Utility services shut-off threat in the past 12 months among adults,7.511904761904762,3.6,14.9,441033.28571428574
New Jersey,Vision disability among adults,4.819047619047619,3.0,8.0,441033.28571428574
New Jersey,Visited dentist or dental clinic in the past year among adults,65.7547619047619,52.6,76.1,441033.28571428574
New Jersey,Visits to doctor for routine checkup within the past year among adults,75.83571428571429,67.7,82.4,441033.28571428574
New Mexico,All teeth lost among adults aged >=65 years,16.107575757575756,3.3,31.8,64040.72727272727
New Mexico,Any disability among adults,35.59848484848485,15.4,49.4,64040.72727272727
New Mexico,Arthritis among adults,26.707575757575757,17.5,42.4,64040.72727272727
New Mexico,Binge drinking among adults,15.378787878787879,8.1,22.4,64040.72727272727
New Mexico,Cancer (non-skin) or melanoma among adults,7.221212121212122,4.5,14.5,64040.72727272727
New Mexico,Cholesterol screening among adults,78.77878787878787,68.8,89.3,64040.72727272727
New Mexico,Chronic obstructive pulmonary disease among adults,7.421212121212122,2.7,15.2,64040.72727272727
New Mexico,Cognitive disability among adults,17.289393939393943,7.4,27.4,64040.72727272727
New Mexico,Colorectal cancer screening among adults aged 45–75 years,53.593939393939394,35.4,70.3,64040.72727272727
New Mexico,Coronary heart disease among adults,7.739393939393939,3.7,15.9,64040.72727272727
New Mexico,Current asthma among adults,11.084848484848486,8.1,17.2,64040.72727272727
New Mexico,Current cigarette smoking among adults,17.434848484848487,6.6,34.4,64040.72727272727
New Mexico,Current lack of health insurance among adults aged 18-64 years,12.187878787878788,2.9,23.4,64040.72727272727
New Mexico,Depression among adults,21.97121212121212,15.4,29.7,64040.72727272727
New Mexico,Diagnosed diabetes among adults,13.121212121212121,5.5,21.7,64040.72727272727
New Mexico,Fair or poor self-rated health status among adults,23.024242424242424,7.7,34.8,64040.72727272727
New Mexico,Feeling socially isolated among adults,39.55909090909091,29.8,52.7,64040.72727272727
New Mexico,Food insecurity in the past 12 months among adults,21.490909090909092,5.1,43.9,64040.72727272727
New Mexico,Frequent mental distress among adults,17.828787878787878,10.6,28.0,64040.72727272727
New Mexico,Frequent physical distress among adults,15.789393939393937,6.8,24.6,64040.72727272727
New Mexico,Hearing disability among adults,8.851515151515152,4.2,17.0,64040.72727272727
New Mexico,High blood pressure among adults,33.27424242424242,20.7,55.7,64040.72727272727
New Mexico,High cholesterol among adults who have ever been screened,32.46969696969697,22.4,49.7,64040.72727272727
New Mexico,Housing insecurity in the past 12 months among adults,17.507575757575758,5.3,31.3,64040.72727272727
New Mexico,Independent living disability among adults,10.034848484848483,3.5,17.8,64040.72727272727
New Mexico,Lack of reliable transportation in the past 12 months among adults,11.709090909090909,3.8,25.2,64040.72727272727
New Mexico,Lack of social and emotional support among adults,25.62727272727273,15.7,37.4,64040.72727272727
New Mexico,Mammography use among women aged 50-74 years,68.52878787878787,50.1,82.2,64040.72727272727
New Mexico,Mobility disability among adults,16.831818181818182,5.7,28.8,64040.72727272727
New Mexico,No leisure-time physical activity among adults,26.983333333333334,9.7,41.3,64040.72727272727
New Mexico,Obesity among adults,34.24090909090909,17.4,48.8,64040.72727272727
New Mexico,Received food stamps in the past 12 months among adults,21.815151515151513,3.8,47.0,64040.72727272727
New Mexico,Self-care disability among adults,5.377272727272727,1.5,8.9,64040.72727272727
New Mexico,Short sleep duration among adults,34.699999999999996,22.2,46.6,64040.72727272727
New Mexico,Stroke among adults,4.127272727272727,1.7,7.9,64040.72727272727
New Mexico,Taking medicine to control high blood pressure among adults with high blood pressure,66.63333333333334,47.8,88.3,64040.72727272727
New Mexico,Utility services shut-off threat in the past 12 months among adults,11.383333333333333,3.4,24.2,64040.72727272727
New Mexico,Vision disability among adults,7.987878787878788,2.4,13.0,64040.72727272727
New Mexico,Visited dentist or dental clinic in the past year among adults,57.93484848484848,42.6,81.0,64040.72727272727
New Mexico,Visits to doctor for routine checkup within the past year among adults,67.32272727272728,59.0,79.4,64040.72727272727
New York,All teeth lost among adults aged >=65 years,13.369354838709677,5.0,26.9,317373.4032258064
New York,Any disability among adults,28.059677419354838,18.5,41.7,317373.4032258064
New York,Arthritis among adults,25.991129032258065,16.1,37.5,317373.4032258064
New York,Binge drinking among adults,19.513709677419353,12.2,27.2,317373.4032258064
New York,Cancer (non-skin) or melanoma among adults,7.958870967741936,4.2,13.0,317373.4032258064
New York,Cholesterol screening among adults,85.46854838709677,76.0,91.9,317373.4032258064
New York,Chronic obstructive pulmonary disease among adults,6.862096774193549,3.5,12.9,317373.4032258064
New York,Cognitive disability among adults,12.879838709677419,8.0,18.4,317373.4032258064
New York,Colorectal cancer screening among adults aged 45–75 years,65.41209677419356,51.6,78.4,317373.4032258064
New York,Coronary heart disease among adults,6.66774193548387,4.3,12.3,317373.4032258064
New York,Current asthma among adults,10.816129032258065,7.7,13.6,317373.4032258064
New York,Current cigarette smoking among adults,14.993548387096775,8.3,23.5,317373.4032258064
New York,Current lack of health insurance among adults aged 18-64 years,6.25,2.7,18.6,317373.4032258064
New York,Depression among adults,21.905645161290323,12.6,29.9,317373.4032258064
New York,Diagnosed diabetes among adults,10.108870967741936,6.2,17.6,317373.4032258064
New York,Fair or poor self-rated health status among adults,16.141129032258064,9.2,31.0,317373.4032258064
New York,Frequent mental distress among adults,17.062096774193545,12.1,22.2,317373.4032258064
New York,Frequent physical distress among adults,12.47983870967742,8.0,18.7,317373.4032258064
New York,Hearing disability among adults,6.558064516129033,4.0,11.4,317373.4032258064
New York,High blood pressure among adults,31.40806451612903,21.4,42.5,317373.4032258064
New York,High cholesterol among adults who have ever been screened,32.375,23.6,43.3,317373.4032258064
New York,Independent living disability among adults,7.875806451612903,4.6,12.8,317373.4032258064
New York,Mammography use among women aged 50-74 years,77.46451612903226,60.0,87.7,317373.4032258064
New York,Mobility disability among adults,12.71532258064516,7.5,22.2,317373.4032258064
New York,No leisure-time physical activity among adults,24.937903225806455,14.4,39.6,317373.4032258064
New York,Obesity among adults,34.266129032258064,18.5,48.1,317373.4032258064
New York,Self-care disability among adults,3.545967741935484,2.0,7.6,317373.4032258064
New York,Short sleep duration among adults,37.968548387096774,25.8,49.5,317373.4032258064
New York,Stroke among adults,3.3056451612903226,2.1,5.8,317373.4032258064
New York,Taking medicine to control high blood pressure among adults with high blood pressure,69.13145161290322,50.5,88.0,317373.4032258064
New York,Vision disability among adults,5.033064516129032,2.8,11.7,317373.4032258064
New York,Visited dentist or dental clinic in the past year among adults,62.601612903225806,48.4,73.8,317373.4032258064
New York,Visits to doctor for routine checkup within the past year among adults,78.2741935483871,71.2,85.3,317373.4032258064
North Carolina,All teeth lost among adults aged >=65 years,17.499000000000002,5.7,38.9,106989.73
North Carolina,Any disability among adults,34.344,21.1,48.5,106989.73
North Carolina,Arthritis among adults,27.85,18.4,37.9,106989.73
North Carolina,Binge drinking among adults,16.788,9.3,26.6,106989.73
North Carolina,Cancer (non-skin) or melanoma among adults,7.7545,4.8,14.1,106989.73
North Carolina,Cholesterol screening among adults,85.402,74.8,92.3,106989.73
North Carolina,Chronic obstructive pulmonary disease among adults,8.336,3.9,13.8,106989.73
North Carolina,Cognitive disability among adults,15.823,9.5,23.7,106989.73
North Carolina,Colorectal cancer screening among adults aged 45–75 years,62.943000000000005,48.8,79.2,106989.73
North Carolina,Coronary heart disease among adults,7.3795,4.3,12.6,106989.73
North Carolina,Current asthma among adults,10.333499999999999,7.7,13.8,106989.73
North Carolina,Current cigarette smoking among adults,16.6265,7.5,27.6,106989.73
North Carolina,Current lack of health insurance among adults aged 18-64 years,10.967,4.4,22.7,106989.73
North Carolina,Depression among adults,23.5235,16.5,32.0,106989.73
North Carolina,Diagnosed diabetes among adults,12.52,6.9,22.4,106989.73
North Carolina,Fair or poor self-rated health status among adults,19.8765,10.3,31.4,106989.73
North Carolina,Feeling socially isolated among adults,30.9525,21.2,40.8,106989.73
North Carolina,Food insecurity in the past 12 months among adults,16.7265,7.7,36.2,106989.73
North Carolina,Frequent mental distress among adults,16.918499999999998,10.9,23.2,106989.73
North Carolina,Frequent physical distress among adults,14.0725,8.2,21.1,106989.73
North Carolina,Hearing disability among adults,8.412,4.8,14.3,106989.73
North Carolina,High blood pressure among adults,36.295500000000004,23.8,54.8,106989.73
North Carolina,High cholesterol among adults who have ever been screened,34.534,24.3,48.3,106989.73
North Carolina,Housing insecurity in the past 12 months among adults,15.000499999999999,6.6,29.6,106989.73
North Carolina,Independent living disability among adults,9.051,4.7,15.0,106989.73
North Carolina,Lack of reliable transportation in the past 12 months among adults,9.767000000000001,5.1,20.9,106989.73
North Carolina,Lack of social and emotional support among adults,23.194000000000003,15.3,34.1,106989.73
North Carolina,Mammography use among women aged 50-74 years,77.6165,64.1,88.1,106989.73
North Carolina,Mobility disability among adults,15.5185,8.0,26.6,106989.73
North Carolina,No leisure-time physical activity among adults,25.2165,12.8,38.1,106989.73
North Carolina,Obesity among adults,35.6165,19.7,52.3,106989.73
North Carolina,Received food stamps in the past 12 months among adults,16.964000000000002,6.3,39.4,106989.73
North Carolina,Self-care disability among adults,4.576499999999999,2.2,8.2,106989.73
North Carolina,Short sleep duration among adults,34.9535,21.1,51.3,106989.73
North Carolina,Stroke among adults,4.126,2.3,7.5,106989.73
North Carolina,Taking medicine to control high blood pressure among adults with high blood pressure,71.064,53.4,87.6,106989.73
North Carolina,Utility services shut-off threat in the past 12 months among adults,9.537,4.2,20.2,106989.73
North Carolina,Vision disability among adults,6.2375,3.2,11.0,106989.73
North Carolina,Visited dentist or dental clinic in the past year among adults,60.266999999999996,45.2,76.1,106989.73
North Carolina,Visits to doctor for routine checkup within the past year among adults,77.1245,68.0,85.8,106989.73
North Dakota,All teeth lost among adults aged >=65 years,12.317924528301887,5.1,34.5,14703.037735849057
North Dakota,Any disability among adults,29.763207547169813,20.6,54.7,14703.037735849057
